Date,Open,High,Low,Close,Adj Close,Volume
07/09/2016,160.190002,161.759995,160,161.639999,139.325439,2867300
08/09/2016,160.550003,161.210007,158.759995,159,137.049866,3963200
09/09/2016,158.029999,158.399994,155.649994,155.690002,134.196838,5186000
12/09/2016,155.259995,158.529999,154.839996,158.289993,136.437881,4367500
13/09/2016,157.630005,157.929993,155.5,155.809998,134.300262,3636700
14/09/2016,155.699997,155.869995,153.389999,154.050003,132.783234,3860600
15/09/2016,154.300003,156.330002,153.210007,155.660004,134.17099,3645600
16/09/2016,155.039993,155.399994,153.470001,153.839996,132.602234,6463600
19/09/2016,154.869995,156.190002,154.550003,154.869995,133.490051,2450100
20/09/2016,155.869995,156.570007,154.449997,154.449997,133.127991,2159100
21/09/2016,154.910004,155.679993,153.869995,155.529999,134.058929,2473900
22/09/2016,156.149994,157.220001,155.690002,156.110001,134.558838,2691100
23/09/2016,155.619995,156.039993,154.710007,154.979996,133.584854,2702200
26/09/2016,154.460007,154.460007,153.460007,153.979996,132.7229,2533300
27/09/2016,154.320007,156.770004,153.809998,156.770004,135.127747,2987200
28/09/2016,156.990005,158.630005,156.229996,158.289993,136.437881,3310000
29/09/2016,158.630005,165,157.460007,158.110001,136.282761,3374800
30/09/2016,158.899994,159.839996,158.059998,158.850006,136.920609,3596900
03/10/2016,158.059998,158.369995,157.020004,157.610001,135.851791,2227800
04/10/2016,157.669998,158.529999,155.820007,156.460007,134.86055,2884100
05/10/2016,157.070007,157.830002,156.720001,157.080002,135.394943,1684500
06/10/2016,156.839996,157.429993,155.889999,156.880005,135.222565,1950100
07/10/2016,157.139999,157.699997,154.860001,155.669998,134.179596,2671900
10/10/2016,156.710007,158.490005,156.660004,157.020004,135.343201,2481300
11/10/2016,156.729996,156.949997,153.889999,154.789993,133.421082,2901300
12/10/2016,154.970001,154.970001,153.080002,154.289993,132.990097,2964000
13/10/2016,153.699997,154.220001,152.270004,153.720001,132.498764,2909900
14/10/2016,154.470001,155.529999,154.089996,154.449997,133.127991,4358200
17/10/2016,154.449997,155.889999,154.339996,154.770004,133.403839,5890400
18/10/2016,150.020004,151,147.789993,150.720001,129.912933,12770600
19/10/2016,151.270004,152.449997,150.830002,151.259995,130.378387,4632900
20/10/2016,151.279999,152.899994,151.020004,151.520004,130.602493,4023100
21/10/2016,150.580002,151.149994,149.559998,149.630005,128.973404,4414200
24/10/2016,150.399994,151.520004,150.399994,150.570007,129.783646,2666700
25/10/2016,150.570007,151.160004,149.830002,150.880005,130.050858,2647500
26/10/2016,150.710007,152.940002,150.259995,151.809998,130.852478,2811700
27/10/2016,152.820007,154.059998,152.020004,153.350006,132.179886,4229300
28/10/2016,154.050003,154.440002,152.179993,152.610001,131.542038,3654500
31/10/2016,152.759995,154.330002,152.759995,153.690002,132.472931,3553200
01/11/2016,153.5,153.910004,151.740005,152.789993,131.697159,3191900
02/11/2016,152.479996,153.350006,151.669998,151.949997,130.973129,3074400
03/11/2016,152.509995,153.740005,151.800003,152.369995,131.335144,2878800
04/11/2016,152.399994,153.639999,151.869995,152.429993,131.386871,2470400
07/11/2016,153.990005,156.110001,153.839996,155.720001,134.222687,3804900
08/11/2016,154.559998,155.929993,153.059998,155.169998,134.96199,3921900
09/11/2016,152.960007,155.559998,151,154.809998,134.648849,5403700
10/11/2016,157.660004,161.160004,157.589996,160.220001,139.354294,7715800
11/11/2016,159.970001,161.339996,159.330002,161.270004,140.267609,4446600
14/11/2016,161.25,161.860001,157.580002,158.210007,137.606094,5196500
15/11/2016,158.419998,159.149994,157.550003,158.669998,138.006165,3477000
16/11/2016,158.460007,159.550003,158.029999,159.289993,138.545395,2252800
17/11/2016,159.220001,159.929993,158.850006,159.800003,138.989029,2261200
18/11/2016,159.800003,160.720001,159.210007,160.389999,139.502197,2981600
21/11/2016,160.690002,163,160.369995,162.770004,141.57222,4637100
22/11/2016,163,163,161.949997,162.669998,141.485275,2770800
23/11/2016,161.940002,162.380005,161.360001,161.979996,140.885117,2252700
25/11/2016,161.830002,163.190002,161.830002,163.139999,141.894058,1605300
28/11/2016,163.199997,164.660004,162.699997,164.520004,143.094299,4449400
29/11/2016,164,164.410004,163.029999,163.529999,142.233246,3148200
30/11/2016,163.350006,163.800003,162.210007,162.220001,141.093872,4397800
01/12/2016,161.949997,162.199997,158.300003,159.820007,139.006393,4635700
02/12/2016,159,160.289993,158.410004,160.020004,139.180374,2740900
05/12/2016,160.850006,161.149994,159.589996,159.839996,139.023834,3447100
06/12/2016,160.130005,160.789993,158.929993,160.350006,139.467377,2859000
07/12/2016,160.600006,165.179993,160.389999,164.789993,143.329163,4435100
08/12/2016,164.869995,166,164.220001,165.360001,143.824905,3266400
09/12/2016,165.179993,166.720001,164.600006,166.520004,144.833878,3146900
12/12/2016,166.720001,166.789993,165.070007,165.5,143.946686,3392300
13/12/2016,165.679993,169.949997,165.679993,168.289993,146.373352,5932300
14/12/2016,168.369995,169.889999,167.449997,168.509995,146.564713,4124200
15/12/2016,168.009995,169.850006,167.779999,168.020004,146.138504,3388600
16/12/2016,168.970001,169.110001,166.059998,166.729996,145.016525,7120600
19/12/2016,166.830002,167.259995,166,166.679993,144.972992,2955900
20/12/2016,167.490005,168.25,166.449997,167.600006,145.773224,2174600
21/12/2016,166.25,167.940002,165.25,167.330002,145.538345,3575700
22/12/2016,167.360001,168.229996,166.580002,167.059998,145.303513,2802600
23/12/2016,167,167.490005,166.449997,166.710007,144.99913,1701200
27/12/2016,166.979996,167.979996,166.850006,167.139999,145.373108,1397500
28/12/2016,167.289993,167.740005,166,166.190002,144.546829,1757500
29/12/2016,166.020004,166.990005,166,166.600006,144.903442,1663500
30/12/2016,166.440002,166.699997,165.5,165.990005,144.372894,2952800
03/01/2017,167,167.869995,166.009995,167.190002,145.416626,2934300
04/01/2017,167.770004,169.869995,167.360001,169.259995,147.217041,3381400
05/01/2017,169.25,169.389999,167.259995,168.699997,146.72995,2682300
06/01/2017,168.690002,169.919998,167.520004,169.529999,147.451843,2945500
09/01/2017,169.470001,169.800003,167.619995,167.649994,145.816681,3189900
10/01/2017,167.979996,168.089996,165.339996,165.520004,143.964111,4118700
11/01/2017,166.050003,167.759995,165.600006,167.75,145.903641,3599500
12/01/2017,167.770004,168.009995,165.559998,167.949997,146.077637,2927500
13/01/2017,167.970001,168.479996,166.880005,167.339996,145.547073,2875400
17/01/2017,166.690002,168.179993,166.119995,167.889999,146.025436,3315700
18/01/2017,167.449997,168.589996,166.690002,166.800003,145.077377,4007800
19/01/2017,166.960007,167.449997,165.800003,166.809998,145.08609,6963400
20/01/2017,167.809998,170.639999,166,170.550003,148.33902,12690000
23/01/2017,170.080002,171.25,170.009995,171.029999,148.756531,5478200
24/01/2017,171.360001,176,171.160004,175.899994,152.992279,6952400
25/01/2017,176.259995,179.25,176.130005,178.289993,155.071014,5922500
26/01/2017,178.059998,178.880005,177.509995,178.660004,155.392838,3063900
27/01/2017,178.470001,179.199997,177.300003,177.300003,154.209946,3482300
30/01/2017,176.979996,177.070007,174.580002,175.800003,152.905334,4094800
31/01/2017,175.050003,175.580002,173.610001,174.520004,151.792007,4139000
01/02/2017,175,175.699997,172.889999,174.289993,151.591949,2795700
02/02/2017,174.229996,174.970001,173.550003,174.580002,151.844223,2620500
03/02/2017,175,176.339996,174.889999,175.820007,152.922729,3309300
06/02/2017,175.309998,175.979996,174.380005,175.860001,152.957474,2650800
07/02/2017,176,178.619995,175.899994,178.460007,155.218918,3873500
08/02/2017,177.5,177.5,175.880005,176.169998,154.43869,2913100
09/02/2017,176.169998,177.800003,175.910004,177.210007,155.350418,3090700
10/02/2017,177.369995,178.869995,176.759995,178.679993,156.639053,2930700
13/02/2017,179.240005,179.899994,178.839996,179.360001,157.235184,3093400
14/02/2017,178.570007,180.130005,178.350006,180.130005,157.910202,2776500
15/02/2017,180.199997,181.919998,179.809998,181.679993,159.268982,2914300
16/02/2017,181.449997,182.789993,180.869995,181.429993,159.049805,3251500
17/02/2017,181.25,181.570007,180,180.669998,158.383591,3552500
21/02/2017,180.600006,180.789993,179.119995,180.259995,158.024185,4480300
22/02/2017,180.089996,181.339996,180.089996,181.149994,158.804352,3020500
23/02/2017,182,182.5,180.919998,181.649994,159.242722,2282500
24/02/2017,180.210007,181.490005,179.889999,181.350006,158.979706,3300100
27/02/2017,181.190002,181.25,179.279999,179.399994,157.270218,3691300
28/02/2017,179.380005,180.630005,179.350006,179.820007,157.638458,3273400
01/03/2017,180.479996,182.550003,180.029999,181.949997,159.505722,3005600
02/03/2017,181.880005,181.880005,180.429993,180.529999,158.260849,2918200
03/03/2017,180.529999,181.320007,179.759995,180.050003,157.840073,1822000
06/03/2017,179.720001,180.990005,179.570007,180.470001,158.208282,3204400
07/03/2017,180.710007,181.289993,180.199997,180.380005,158.129349,2980500
08/03/2017,180.75,180.949997,179.300003,179.449997,157.314056,3557400
09/03/2017,179.149994,179.25,175.880005,177.179993,155.324081,5444100
10/03/2017,178.210007,179.490005,177.419998,177.830002,155.893921,3100300
13/03/2017,177.850006,178.059998,176.419998,176.460007,154.692902,3482200
14/03/2017,176.179993,176.820007,175.210007,175.720001,154.044174,3147500
15/03/2017,175.710007,176.279999,174.75,175.809998,154.123093,3815500
16/03/2017,178.460007,179,176.820007,177.240005,155.376663,4311800
17/03/2017,176.289993,176.789993,175.649994,175.649994,153.982819,5921000
20/03/2017,175.649994,176.179993,175.139999,175.699997,154.026657,2476100
21/03/2017,176.009995,176.229996,173.839996,173.880005,152.431183,3927700
22/03/2017,174.039993,175.059998,172.800003,174.779999,153.220154,3450500
23/03/2017,174.429993,175.669998,173.559998,174.820007,153.255249,3740000
24/03/2017,175.119995,175.5,173.389999,173.830002,152.387329,3221700
27/03/2017,172.690002,174.160004,172.089996,173.770004,152.334747,3259000
28/03/2017,173.940002,175,173,174.509995,152.983444,3523900
29/03/2017,174.300003,174.490005,173.460007,173.940002,152.483765,3085600
30/03/2017,173.860001,174.589996,173.690002,173.860001,152.413635,3168300
31/03/2017,173.979996,174.949997,173.690002,174.139999,152.659073,2913700
03/04/2017,173.820007,174.869995,173.380005,174.5,152.97467,4286500
04/04/2017,173.520004,174.960007,173.259995,174.520004,152.992218,3108900
05/04/2017,174.699997,176.330002,172.809998,172.880005,151.55452,6238900
06/04/2017,173.470001,173.470001,172.25,172.449997,151.177551,3435400
07/04/2017,172.080002,172.929993,171.279999,172.139999,150.905792,3588300
10/04/2017,172.529999,172.559998,171,171.199997,150.081741,3789900
11/04/2017,170.649994,171.229996,168.979996,170.580002,149.538223,4891900
12/04/2017,171.039993,171.199997,170.020004,170.660004,149.608353,3276900
13/04/2017,169.919998,171.360001,169.529999,169.529999,148.617737,3205500
17/04/2017,169.75,171.300003,169.619995,171.100006,149.99408,3720200
18/04/2017,170.789993,171.690002,169.830002,170.050003,149.073624,6345500
19/04/2017,161.759995,162.639999,159.600006,161.690002,141.744843,19284300
20/04/2017,161.320007,162.399994,160.5,162.300003,142.279602,6486800
21/04/2017,162.050003,162.110001,160.380005,160.380005,140.596451,5607800
24/04/2017,161.289993,161.570007,160.419998,160.75,140.920792,5320600
25/04/2017,161.779999,162.039993,160.380005,160.389999,140.60524,4860400
26/04/2017,160.529999,161.100006,159.889999,160.059998,140.315903,4327800
27/04/2017,160.289993,160.479996,159.630005,160.320007,140.543839,4122600
28/04/2017,160.5,160.589996,159.699997,160.289993,140.517532,4154100
01/05/2017,160.050003,160.419998,158.699997,158.839996,139.246414,4935300
02/05/2017,159.440002,159.490005,158.639999,159.100006,139.47435,3208200
03/05/2017,158.740005,159.449997,158.520004,158.630005,139.062317,3993300
04/05/2017,158.889999,159.139999,158.360001,159.050003,139.430511,4280600
05/05/2017,153.520004,155.779999,153,155.050003,135.92392,12521300
08/05/2017,152.800003,153.470001,152.199997,153.029999,135.463608,7492000
09/05/2017,152.600006,153.100006,151.559998,152.110001,134.649216,6853000
10/05/2017,151.649994,152.369995,151.130005,151.25,133.887939,4999900
11/05/2017,151.050003,151.149994,149.789993,150.649994,133.356812,5627900
12/05/2017,150.300003,151.259995,150,150.369995,133.108948,3715300
15/05/2017,150.619995,151.830002,150.449997,151.509995,134.118103,4245500
16/05/2017,151.660004,153.990005,151.660004,153.679993,136.038986,5513700
17/05/2017,153.300003,154.139999,150.889999,150.929993,133.604675,5191500
18/05/2017,150.860001,151.330002,150.110001,150.779999,133.471909,3274200
19/05/2017,151.009995,152.460007,150.889999,151.979996,134.534149,5643000
22/05/2017,152.100006,152.839996,151.600006,152.639999,135.118362,3302100
23/05/2017,152.570007,153.679993,151.919998,152.029999,134.5784,2564500
24/05/2017,152.210007,152.759995,151.229996,152.509995,135.003311,3732400
25/05/2017,153.25,153.729996,152.949997,153.199997,135.614105,2582700
26/05/2017,152.850006,153,152.059998,152.490005,134.985596,2443300
30/05/2017,151.949997,152.669998,151.589996,151.729996,134.312805,3666000
31/05/2017,152.029999,152.800003,151.649994,152.630005,135.109558,3543400
01/06/2017,152.800003,152.869995,151.630005,152.669998,135.144943,2918100
02/06/2017,153.070007,153.199997,151.800003,152.050003,134.596115,3585700
05/06/2017,151.820007,152.929993,151.679993,152.410004,134.914795,3975100
06/06/2017,152,152.889999,152,152.369995,134.879364,3797200
07/06/2017,153.050003,154.199997,150.800003,150.979996,133.648941,4865700
08/06/2017,151,152.820007,150.919998,152.100006,134.64035,3709000
09/06/2017,152,154.259995,151.880005,154.100006,136.410797,4361500
12/06/2017,154.190002,157.199997,154.020004,155.179993,137.366806,6471500
13/06/2017,155.440002,155.479996,154.149994,154.25,136.543579,3523500
14/06/2017,153.970001,154.940002,152.940002,153.809998,136.154068,3049100
15/06/2017,153.289993,154.690002,153.289993,154.220001,136.517014,4654300
16/06/2017,154.229996,155.419998,152.970001,155.380005,137.543854,6742000
19/06/2017,155.509995,155.860001,154.539993,154.839996,137.065857,4629500
20/06/2017,154.479996,155.389999,154.25,154.949997,137.163223,4481700
21/06/2017,155.789993,155.789993,153.389999,153.789993,136.136368,3959700
22/06/2017,154.550003,154.990005,153.690002,154.399994,136.676346,2376500
23/06/2017,154.339996,154.679993,153.800003,154.110001,136.419647,3282200
26/06/2017,154.710007,155.75,154.630005,155.229996,137.411072,2153500
27/06/2017,155,155.339996,154.5,154.75,136.98616,2386500
28/06/2017,155.149994,155.550003,154.779999,155.320007,137.490753,2221000
29/06/2017,155.350006,155.740005,153.619995,154.130005,136.437363,3262200
30/06/2017,154.279999,154.5,153.139999,153.830002,136.171783,3571500
03/07/2017,153.580002,156.029999,153.520004,155.580002,137.720886,2822500
05/07/2017,155.770004,155.889999,153.630005,153.669998,136.030136,3564400
06/07/2017,153.360001,153.830002,152.229996,152.360001,134.87056,2757500
07/07/2017,152.619995,153.490005,152.139999,152.940002,135.383957,2460100
10/07/2017,152.910004,153.889999,152.630005,153.419998,135.808823,3206200
11/07/2017,153.259995,153.649994,152.050003,153.190002,135.605255,3447500
12/07/2017,153.479996,154.240005,153.050003,153.699997,136.056717,3097900
13/07/2017,153.699997,154.190002,153.190002,153.630005,135.994766,2476100
14/07/2017,154.009995,154.619995,153.399994,154.240005,136.534729,3256400
17/07/2017,153.589996,153.880005,152.240005,153.009995,135.445908,4762600
18/07/2017,152.360001,154.289993,152,154,136.322266,7566800
19/07/2017,150.020004,150.25,146.710007,147.529999,130.59494,14293600
20/07/2017,147.529999,148.830002,147.029999,147.660004,130.710037,7212200
21/07/2017,147.589996,147.869995,146.509995,147.080002,130.196609,6509500
24/07/2017,147,147.039993,145.800003,145.990005,129.231766,3877600
25/07/2017,146.570007,147.490005,146.029999,146.190002,129.408798,4208900
26/07/2017,146.270004,146.460007,144.470001,145.360001,128.674057,3932400
27/07/2017,145,145.399994,143.639999,145.070007,128.417389,6430800
28/07/2017,144.809998,145.039993,143.839996,144.289993,127.726868,3054800
31/07/2017,144.380005,144.929993,144.169998,144.669998,128.063263,4355700
01/08/2017,145,145.669998,144.720001,145.300003,128.620956,3219500
02/08/2017,145.119995,145.289993,144.220001,144.449997,127.868507,3540900
03/08/2017,144.429993,145.339996,144.429993,144.940002,128.302277,3035400
04/08/2017,145,145.389999,144.399994,145.160004,128.497025,2549400
07/08/2017,145,145.089996,142.75,143.470001,127.000999,4618300
08/08/2017,142,142.759995,142,142.110001,127.126259,3298700
09/08/2017,141.75,142.029999,141.190002,141.770004,126.822105,2925800
10/08/2017,141.639999,142.419998,141.229996,141.839996,126.884689,4525400
11/08/2017,142.449997,142.589996,141.520004,141.839996,126.884689,3004000
14/08/2017,142,142.759995,141.940002,142.320007,127.314125,2248600
15/08/2017,142.550003,143.339996,140.580002,142.070007,127.090492,4681500
16/08/2017,141.789993,142.910004,141.610001,142.5,127.475136,3287800
17/08/2017,142.520004,142.889999,140.699997,140.699997,125.864906,4422100
18/08/2017,140.869995,141.149994,139.580002,139.699997,124.970375,4152700
21/08/2017,139.589996,140.419998,139.130005,140.330002,125.533913,3190700
22/08/2017,140.639999,141.149994,140.380005,141.009995,126.14222,2544400
23/08/2017,140.699997,143.050003,140.679993,142.139999,127.153076,4048300
24/08/2017,142.5,143.679993,142.25,142.940002,127.868736,3592200
25/08/2017,143.300003,144.190002,143.25,143.740005,128.584381,2872900
28/08/2017,144.110001,144.559998,142.389999,142.509995,127.484077,5086000
29/08/2017,142.100006,143.429993,141.899994,143.139999,128.047653,3009500
30/08/2017,143.259995,143.279999,142.410004,142.559998,127.528824,2736000
31/08/2017,143.020004,143.660004,142.630005,143.029999,127.949249,3656400
01/09/2017,142.979996,144.5,142.979996,144.080002,128.888535,3351700
05/09/2017,143.5,144.360001,142.699997,143.039993,127.958206,3097500
06/09/2017,143.880005,144.470001,143.5,143.820007,128.65596,3273300
07/09/2017,144.100006,144.639999,142.410004,142.899994,127.832947,4188200
08/09/2017,143.149994,143.149994,141.639999,142.449997,127.43042,3366200
11/09/2017,143.539993,145.130005,143.009995,144.860001,129.586273,4613400
12/09/2017,145.110001,146.369995,144.509995,145.759995,130.391373,5238100
13/09/2017,145.350006,146.289993,145.339996,145.990005,130.597168,4101000
14/09/2017,145.860001,146.380005,145.509995,145.539993,130.194595,3756900
15/09/2017,144.820007,145.169998,144.080002,144.820007,129.550522,7397200
18/09/2017,144.809998,145.479996,144.270004,144.550003,129.30896,3019500
19/09/2017,144.789993,144.979996,144.220001,144.389999,129.165848,3464400
20/09/2017,144.929993,145.880005,144.419998,145.880005,130.498749,5447500
21/09/2017,145.649994,145.889999,145.100006,145.259995,129.944153,2555600
22/09/2017,145.589996,145.589996,144.589996,145.130005,129.827835,2792300
25/09/2017,145.119995,146.029999,144.910004,145.869995,130.489777,5213100
26/09/2017,146.360001,147.419998,145.940002,146.559998,131.107056,4488600
27/09/2017,146.679993,146.899994,145.029999,145.660004,130.301956,3502700
28/09/2017,145.660004,145.860001,144.210007,145.660004,130.301956,2774800
29/09/2017,145.449997,145.690002,144.919998,145.080002,129.783112,2654700
02/10/2017,145.350006,146.869995,145.210007,146.660004,131.196518,2973200
03/10/2017,146.690002,147.199997,146.339996,146.779999,131.303848,2302700
04/10/2017,147,147.020004,146.110001,146.479996,131.035507,2244400
05/10/2017,146.679993,147.539993,146.479996,146.720001,131.250183,2686500
06/10/2017,146.639999,146.850006,146.320007,146.479996,131.035507,2623200
09/10/2017,146.5,147.789993,146.350006,147.389999,131.849533,2682600
10/10/2017,147.710007,148.949997,147.649994,148.5,132.842514,4032600
11/10/2017,148.399994,148.470001,147.279999,147.619995,132.055298,3702200
12/10/2017,147.559998,147.889999,146.770004,147.029999,131.527496,3264300
13/10/2017,147.479996,147.850006,146.940002,147.100006,131.590118,2506600
16/10/2017,147.220001,147.669998,146.509995,146.830002,131.348572,3052100
17/10/2017,146.630005,147.119995,146.179993,146.539993,131.089172,6372400
18/10/2017,157.119995,161.229996,156.949997,159.529999,142.709518,30490200
19/10/2017,159.800003,160.960007,159.089996,160.899994,143.935074,9914200
20/10/2017,161.070007,162.479996,159.770004,162.070007,144.981705,7868800
23/10/2017,162.050003,162.509995,159.539993,159.550003,142.727432,5779400
24/10/2017,159.649994,159.699997,155.169998,155.880005,139.444382,8194700
25/10/2017,156.009995,156.369995,153.059998,153.5,137.315308,6921100
26/10/2017,154.309998,155.119995,153.539993,153.600006,137.404785,4300500
27/10/2017,154.539993,154.630005,152.910004,153.679993,137.476318,4895200
30/10/2017,153.759995,154.589996,152.710007,154.360001,138.084641,4210400
31/10/2017,154.330002,154.929993,152.929993,154.059998,137.816269,4328300
01/11/2017,154.100006,154.899994,153.830002,154.029999,137.789444,3240200
02/11/2017,154.179993,154.490005,152.910004,153.350006,137.181137,3397600
03/11/2017,153.419998,153.470001,151.490005,151.580002,135.597748,4431800
06/11/2017,151.770004,151.820007,150.279999,150.839996,134.93576,4498400
07/11/2017,151.369995,151.509995,150.5,151.350006,135.391983,3701100
08/11/2017,151.600006,151.789993,150.279999,151.570007,135.588791,4634400
09/11/2017,149.929993,151.800003,149.860001,150.300003,135.796616,4776500
10/11/2017,150.649994,150.889999,149.139999,149.160004,134.766617,4307300
13/11/2017,148.880005,149,147.919998,148.399994,134.079941,5107500
14/11/2017,147.949997,148.970001,147.490005,148.889999,134.52269,3758000
15/11/2017,148,148.710007,146.210007,147.100006,132.905411,4773300
16/11/2017,147.729996,149.649994,147.5,149.119995,134.730469,5446500
17/11/2017,149.339996,150.149994,148.830002,148.970001,134.59494,4916500
20/11/2017,150.639999,151.949997,149.899994,150.509995,135.986343,5676500
21/11/2017,151.300003,152.449997,151.199997,151.949997,137.287369,3756200
22/11/2017,152,152.389999,151.330002,151.770004,137.124756,3213600
24/11/2017,151.949997,152.199997,151.330002,151.839996,137.187988,1193000
27/11/2017,152.059998,152.490005,151.619995,151.979996,137.314484,3374000
28/11/2017,152.350006,152.929993,151.699997,152.470001,137.757217,3973700
29/11/2017,152.809998,153.610001,152.169998,153.550003,138.732986,5098700
30/11/2017,153.649994,154.410004,153.080002,153.970001,139.112457,6500800
01/12/2017,154.399994,155.020004,152.910004,154.759995,139.826233,5567900
04/12/2017,155.960007,156.800003,155.070007,156.460007,141.362228,4664300
05/12/2017,156.449997,156.740005,154.679993,155.350006,140.359314,5068000
06/12/2017,154.100006,156.220001,154.089996,154.100006,139.229919,3410700
07/12/2017,153.589996,154.449997,153.259995,153.570007,138.751083,3771100
08/12/2017,154.979996,155.029999,153.550003,154.809998,139.871399,3520300
11/12/2017,155.460007,155.889999,154.570007,155.410004,140.413498,4102700
12/12/2017,157.300003,157.850006,155.160004,156.740005,141.615173,6321800
13/12/2017,156.600006,156.729996,153.889999,153.910004,139.058258,5661600
14/12/2017,154.600006,155.110001,153.699997,154,139.139587,4637400
15/12/2017,153.610001,153.800003,152.029999,152.5,137.784317,11279900
18/12/2017,153.589996,154.179993,153.210007,153.330002,138.534241,5092800
19/12/2017,154.050003,154.169998,153.089996,153.229996,138.443878,4116400
20/12/2017,153.649994,153.889999,152.779999,152.949997,138.190887,3785700
21/12/2017,153.169998,153.460007,151.490005,151.5,136.880829,4153900
22/12/2017,151.820007,153,151.5,152.5,137.784317,2990600
26/12/2017,152.509995,153.860001,152.5,152.830002,138.082474,2479000
27/12/2017,152.949997,153.179993,152.610001,153.130005,138.353546,2149300
28/12/2017,153.199997,154.119995,153.199997,154.039993,139.17572,2687600
29/12/2017,154.169998,154.720001,153.419998,153.419998,138.61554,3327100
02/01/2018,154.5,154.809998,153.539993,154.25,139.365463,4202500
03/01/2018,157.339996,159.809998,156.330002,158.490005,143.196335,9441600
04/01/2018,159.649994,162.320007,159.369995,161.699997,146.096573,7556200
05/01/2018,162.440002,162.899994,161.100006,162.490005,146.810333,5195800
08/01/2018,162.660004,163.910004,161.699997,163.470001,147.69577,5237500
09/01/2018,163.899994,164.529999,163.059998,163.830002,148.021027,4341800
10/01/2018,162.910004,164.330002,162.5,164.179993,148.33725,4174100
11/01/2018,164.800003,164.940002,163.300003,164.199997,148.355347,3794500
12/01/2018,164.020004,164.740005,163.029999,163.139999,147.397598,5031900
16/01/2018,165.100006,165.289993,163.350006,163.850006,148.039108,7794200
17/01/2018,168.009995,169.130005,167.259995,168.649994,152.3759,11710000
18/01/2018,170,171.130005,168.149994,169.119995,152.800537,14259300
19/01/2018,164.460007,165.399994,161.300003,162.369995,146.701889,21172500
22/01/2018,161.509995,163.979996,161.110001,162.600006,146.909729,8480800
23/01/2018,162.820007,166.259995,162.509995,166.25,150.207504,7466200
24/01/2018,166.75,168.720001,164.820007,165.369995,149.412415,5645000
25/01/2018,165.910004,166.779999,165.190002,165.470001,149.502762,3302500
26/01/2018,166.119995,167.410004,165.789993,167.339996,151.192322,3787900
29/01/2018,167.449997,168.389999,166.009995,166.800003,150.704422,3517000
30/01/2018,166.210007,166.770004,163.160004,163.619995,147.831268,4902300
31/01/2018,163.75,164.990005,162.759995,163.699997,147.903549,4072800
01/02/2018,163.190002,164.130005,161.899994,162.399994,146.729019,4434200
02/02/2018,161.699997,162,158.869995,159.029999,143.684189,5251900
05/02/2018,157.889999,158.5,150,152.529999,137.811432,8746600
06/02/2018,150.289993,155.490005,149.110001,155.339996,140.35025,9867700
07/02/2018,154.169998,155.339996,153.279999,153.850006,139.004059,6149200
08/02/2018,152.479996,153.160004,147.5,147.589996,134.661026,6779100
09/02/2018,148.600006,150.539993,144.399994,149.509995,136.412857,7828300
12/02/2018,150.899994,152.399994,150.300003,151.399994,138.137268,5881400
13/02/2018,150.899994,151.179993,149.639999,150.75,137.54422,4891000
14/02/2018,150.190002,155,150,154.759995,141.202942,5479000
15/02/2018,155.5,156.860001,153.699997,156.009995,142.343445,5623600
16/02/2018,155.710007,157.789993,155.690002,156.179993,142.498535,4282900
20/02/2018,155.789993,155.960007,153.869995,155.160004,141.567886,4489600
21/02/2018,155.429993,156.789993,153.899994,153.960007,140.473022,3728600
22/02/2018,154.5,155.039993,152.789993,153.179993,139.761322,4024600
23/02/2018,154.300003,155.850006,154.070007,155.520004,141.896362,3256100
26/02/2018,155.809998,158.880005,155.509995,158.580002,144.688324,3610300
27/02/2018,158.460007,159.779999,156.529999,156.550003,142.836136,4237300
28/02/2018,157.5,158.139999,155.800003,155.830002,142.179199,3803500
01/03/2018,155.529999,156.970001,152.789993,153.809998,140.336136,4039300
02/03/2018,152.789993,154.759995,151.880005,154.490005,140.956604,3261100
05/03/2018,154.119995,157.490005,153.75,156.949997,143.201065,3670600
06/03/2018,157.279999,157.889999,155.160004,155.720001,142.078827,3685700
07/03/2018,155,158.830002,154.729996,158.320007,144.451111,4607700
08/03/2018,159,159.570007,155.070007,156.210007,142.525925,6455600
09/03/2018,157.470001,159.580002,157.300003,159.309998,145.35434,5022200
12/03/2018,159.639999,161.020004,158.869995,160.259995,146.22113,5063500
13/03/2018,160.089996,162.110001,158.809998,159.320007,145.363464,4185600
14/03/2018,160.169998,160.679993,157.740005,158.119995,144.268616,3631800
15/03/2018,158.710007,161.25,158.520004,159.610001,145.628067,3870600
16/03/2018,160.059998,161.979996,159.639999,160.259995,146.22113,9262700
19/03/2018,159.710007,159.889999,156.449997,157.350006,143.566055,5482000
20/03/2018,157.520004,157.929993,155.289993,156.199997,142.516769,4336700
21/03/2018,156.570007,158.199997,155.919998,156.690002,142.963867,3482200
22/03/2018,155,155.25,152,152.089996,138.766815,4746300
23/03/2018,152.25,152.580002,148.539993,148.889999,135.847153,4440900
26/03/2018,151.210007,153.660004,150.279999,153.369995,139.934692,4103900
27/03/2018,153.949997,154.869995,151.160004,151.910004,138.602585,3883700
28/03/2018,152.070007,153.860001,151.889999,152.520004,139.159164,3664800
29/03/2018,153.070007,153.889999,151.080002,153.429993,139.989441,3420000
02/04/2018,153.339996,153.380005,148.429993,150.070007,136.923782,5150400
03/04/2018,150.800003,151,148.300003,149.850006,136.723068,4135700
